election,competitive_ratio,min_elimination_margin,upward_monotonicity_failure,downward_monotonicity_failure,compromise_failure,repeal,note1,note2,note3,note4,note5,total_rankings_used,total_rankings_skipped_by_tally,total_rankings_stalled_after_winner,total_rankings_stalled_after_runner_up,total_rankings_tallied,total_ballots_with_rankings_skipped_by_tally,total_ballots_with_rankings_stalled_after_winner,total_ballots_with_rankings_stalled_after_runner_up,total_ballots_with_fav_eliminated_and_second_not_tallied,total_ballots_with_elimination_and_next_not_tallied,total_rankings_tallied_1,total_rankings_tallied_2,total_rankings_tallied_3,total_rankings_tallied_4,total_rankings_tallied_5,total_rankings_tallied_6,total_rankings_used_1,total_rankings_used_2,total_rankings_used_3,total_rankings_used_4,total_rankings_used_5,total_rankings_used_6,n_candidates,rank_limit,come_from_behind,restrictive_rank_limit,first_round_overvote,ranked_single,ranked_3_or_more,ranked_multiple,includes_duplicate_ranking,includes_overvote_ranking,includes_skipped_ranking,total_irregular,total_undervote,total_ballots,condorcet,total_fully_ranked,mean_rankings_used,winner,n_rounds,total_pretally_exhausted,total_posttally_exhausted,total_posttally_exhausted_by_overvote,total_posttally_exhausted_by_skipped_rankings,total_posttally_exhausted_by_abstention,total_posttally_exhausted_by_duplicate_rankings,total_posttally_exhausted_by_rank_limit,total_posttally_exhausted_by_rank_limit_fully_ranked,total_posttally_exhausted_by_rank_limit_partially_ranked,first_round_winner_vote,final_round_winner_vote,first_round_winner_percent,final_round_winner_percent,first_round_winner_place
Minneapolis_20091106_Ward1CityCouncil,0,25,,,,,,,,,,7932,0,1868,2087,3969,0,1233,1267,1263,1267,3969,0,0,0,0,0,3969,2500,1463,0,0,0,5,3,False,1,0,1469.0,1455.0,2500.0,8.0,0,0,8.0,47.0,4016.0,True,1455.0,1.996,Kevin Reich,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997.0,1997.0,50.315,50.315,1
Minneapolis_20091106_Ward2CityCouncil,0,1831,,,,,,,,,,3206,0,362,139,2689,0,341,134,128,134,2689,0,0,0,0,0,2689,475,42,0,0,0,2,3,False,0,0,2214.0,26.0,475.0,16.0,0,0,16.0,153.0,2842.0,True,437.0,1.186,Cam Gordon,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2260.0,2260.0,84.046,84.046,1
Minneapolis_20091106_Ward3CityCouncil,0,708,,,,,,,,,,4031,0,986,815,2222,0,658,502,498,502,2222,0,0,0,0,0,2222,1162,647,0,0,0,4,3,False,0,0,1062.0,641.0,1160.0,7.0,0,0,7.0,35.0,2257.0,True,641.0,1.811,Diane Hofstede,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1465.0,1465.0,65.932,65.932,1
Minneapolis_20091106_Ward4CityCouncil,0.24951519069166128,56,,,,,,,,,,6434,4,1162,1770,3496,4,733,1078,992,1082,3299,197,0,0,0,0,3299,1883,1252,0,0,0,4,3,False,0,0,1416.0,1250.0,1883.0,2.0,0,0,2.0,23.0,3322.0,True,1250.0,1.95,Barbara A. Johnson,3,0.0,193.0,0.0,0.0,192.0,1.0,0.0,0.0,0.0,1546.0,1618.0,46.863,52.093,1
Minneapolis_20091106_Ward5CityCouncil,0.34097421203438394,32,,,,,,,,,,4500,73,928,943,2549,66,587,608,503,674,2170,323,56,0,0,0,2170,1343,987,0,0,0,5,3,False,1,0,828.0,981.0,1342.0,6.0,0,0,6.0,30.0,2200.0,True,981.0,2.071,Don Samuels,5,0.0,146.0,0.0,0.0,129.0,3.0,14.0,14.0,0.0,1020.0,1131.0,47.005,55.879,1
Minneapolis_20091106_Ward6CityCouncil,0,110,,,,,,,,,,4123,0,1001,1188,1930,0,595,664,662,664,1930,0,0,0,0,0,1930,1259,934,0,0,0,6,3,False,1,0,671.0,930.0,1259.0,4.0,0,0,4.0,52.0,1982.0,True,930.0,2.134,Robert Lilligren,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,1020.0,52.85,52.85,1
Minneapolis_20091106_Ward7CityCouncil,0,1602,,,,,,,,,,6683,0,1053,1219,4392,0,646,873,868,873,4392,0,0,0,0,0,4392,1525,766,0,0,0,3,3,False,0,0,2873.0,753.0,1519.0,15.0,0,0,15.0,140.0,4532.0,True,753.0,1.517,Lisa Goodman,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2997.0,2997.0,68.238,68.238,1
Minneapolis_20091106_Ward8CityCouncil,0,1486,,,,,,,,,,5872,0,1801,971,3096,0,1220,614,613,614,3096,0,0,0,0,0,3096,1834,942,0,0,0,5,3,False,1,0,1262.0,938.0,1834.0,4.0,0,0,4.0,143.0,3239.0,True,938.0,1.895,Elizabeth Glidden,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2291.0,2291.0,73.999,73.999,1
Minneapolis_20091106_Ward9CityCouncil,0,641,,,,,,,,,,5874,0,1585,1286,2995,0,1064,849,843,849,2995,0,0,0,0,0,2995,1913,966,0,0,0,4,3,False,0,0,1082.0,958.0,1913.0,8.0,0,1.0,9.0,40.0,3035.0,True,958.0,1.959,Gary Schiff,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1818.0,1818.0,60.701,60.701,1
Minneapolis_20131105_CityCouncilWard13,0.22797814207650274,125,,,,,,,,,,25781,331,7015,6311,11886,301,4152,3786,3620,4087,10447,1249,190,0,0,0,10449,8711,6621,0,0,0,5,3,False,1,2.0,1832.0,6464.0,8627.0,150.0,13.0,17.0,180.0,282.0,10742.0,True,6464.0,2.443,LINEA PALMISANO,5,2.0,698.0,5.0,0.0,573.0,47.0,73.0,72.0,1.0,4452.0,5058.0,42.57,51.824,1
Minneapolis_20131105_CityCouncilWard5,0.513251454427925,210,,,,,,,,,,8265,87,1776,1715,4260,85,1098,1083,893,1168,3476,659,125,0,0,0,3478,2608,2179,0,0,0,4,3,False,0,2.0,1070.0,1914.0,2429.0,255.0,5.0,27.0,284.0,123.0,3622.0,True,1914.0,2.241,BLONG YANG,4,2.0,269.0,0.0,0.0,198.0,71.0,0.0,0.0,0.0,1475.0,1839.0,42.179,56.97,1
Minneapolis_20131105_CityCouncilWard9,0.21332616872649113,36,,,,,,,,,,10109,210,2446,2322,4803,174,1492,1418,1436,1592,4169,465,169,0,0,0,4170,3397,2542,0,0,0,6,3,False,1,1.0,920.0,2343.0,3259.0,198.0,5.0,13.0,214.0,130.0,4310.0,True,2343.0,2.34,ALONDRA CANO,6,1.0,435.0,0.0,0.0,275.0,71.0,89.0,86.0,3.0,1698.0,1986.0,40.632,53.045,1
Minneapolis_20131105_Mayor,0.3402412892241759,1,,,,,,,,,,209661,16630,55768,31840,102373,11988,32860,18742,24851,30730,79174,16846,6353,0,0,0,79267,69503,60891,0,0,0,35,3,False,1,104.0,11044.0,58944.0,68371.0,1742.0,189.0,292.0,2172.0,639.0,80101.0,True,58944.0,2.602,BETSY HODGES,35,104.0,15562.0,37.0,0.0,5362.0,1019.0,9144.0,9079.0,65.0,28956.0,38845.0,36.488,60.889,1
Minneapolis_20131105_ParksBoardD2,0,2086,,,,,,,,,,9697,0,1799,1153,6054,0,1685,1071,954,1071,6034,11,9,0,0,0,6034,2957,706,0,0,0,2,3,False,0,0,3298.0,196.0,2756.0,499.0,1.0,42.0,535.0,2404.0,8458.0,True,2702.0,1.488,JON OLSON,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4070.0,4070.0,67.228,67.228,1
Minneapolis_20131105_ParksBoardD6,0,4067,,,,,,,,,,21075,0,4096,2586,13739,0,3941,2456,2326,2456,13732,6,1,0,0,0,13734,6598,743,0,0,0,2,3,False,0,2.0,7342.0,285.0,6397.0,473.0,7.0,14.0,490.0,4782.0,18523.0,True,6305.0,1.486,BRAD BOURN,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8903.0,8903.0,64.801,64.801,1
Minneapolis_20171107_CityCouncilWard1,0.21273948743468524,182,,,,,,,,,,19055,11,4474,4776,9283,11,2936,3156,2930,3167,8721,551,11,0,0,0,8721,6487,3847,0,0,0,3,3,False,0,0,2425.0,3503.0,6309.0,335.0,9.0,28.0,367.0,130.0,8864.0,True,3503.0,2.123,Kevin Reich,3,0.0,328.0,0.0,0.0,275.0,53.0,0.0,0.0,0.0,4015.0,4294.0,45.97,51.083,1
Minneapolis_20171107_CityCouncilWard10,0,2176,,,,,,,,,,17046,0,5494,3701,7596,0,3045,2149,2117,2149,7589,7,0,0,0,0,7589,5293,4164,0,0,0,4,3,False,0,0,2400.0,4001.0,5196.0,168.0,8.0,14.0,188.0,315.0,7911.0,True,4001.0,2.211,Lisa Bender,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4886.0,4886.0,64.323,64.323,1
Minneapolis_20171107_CityCouncilWard11,0.8344678217821783,508,,,,,,,,,,21275,7,5366,4197,11468,7,3661,2725,2100,2732,9157,2302,9,0,0,0,9157,7163,4955,0,0,0,3,3,False,0,0,2070.0,4789.0,7090.0,159.0,5.0,17.0,176.0,432.0,9592.0,True,4789.0,2.297,Jeremy Schroeder,3,0.0,425.0,2.0,0.0,387.0,36.0,0.0,0.0,0.0,3230.0,4755.0,35.262,54.436,1
Minneapolis_20171107_CityCouncilWard12,0,7566,,,,,,,,,,17465,0,5207,1487,10184,0,3032,905,875,905,10182,2,0,0,0,0,10182,4191,3092,0,0,0,3,3,False,0,0,6239.0,2757.0,3945.0,357.0,14.0,9.0,378.0,520.0,10704.0,True,2757.0,1.658,Andrew Johnson,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8875.0,8875.0,87.147,87.147,1
Minneapolis_20171107_CityCouncilWard13,0,7507,,,,,,,,,,15597,0,2495,708,11313,0,2312,650,549,650,11304,5,4,0,0,0,11306,3416,875,0,0,0,2,3,False,0,2.0,8351.0,241.0,2964.0,698.0,19.0,23.0,731.0,427.0,11742.0,True,2739.0,1.283,Linea Palmisano,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9410.0,9410.0,83.179,83.179,1
Minneapolis_20171107_CityCouncilWard2,0,5756,,,,,,,,,,8139,0,128,28,6090,0,128,28,19,28,6078,6,6,0,0,0,6079,1101,959,0,0,0,1,3,False,0,1.0,5934.0,0,156.0,1028.0,3.0,13.0,1041.0,943.0,7034.0,True,5951.0,1.025,Cam Gordon,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5923.0,5923.0,97.258,97.258,1
Minneapolis_20171107_CityCouncilWard3,0.8800773694390716,372,,,,,,,,,,22789,234,4922,4771,12469,233,3421,2858,2698,3091,9578,2568,323,0,0,0,9580,7755,5454,0,0,0,4,3,True,0,2.0,1979.0,5198.0,7613.0,249.0,15.0,20.0,282.0,285.0,9877.0,True,5198.0,2.336,Steve Fletcher,4,2.0,893.0,1.0,0.0,823.0,69.0,0.0,0.0,0.0,2709.0,4856.0,28.248,55.835,2
Minneapolis_20171107_CityCouncilWard4,0.31118240146654447,169,,,,,,,,,,12003,63,3135,2343,5945,62,1984,1415,1316,1477,5249,602,94,0,0,0,5251,3888,2864,0,0,0,4,3,True,0,3.0,1582.0,2545.0,3681.0,319.0,7.0,20.0,341.0,84.0,5349.0,True,2545.0,2.182,Phillipe M. Cunningham,4,3.0,233.0,0.0,0.0,180.0,53.0,0.0,0.0,0.0,2139.0,2599.0,40.65,51.68,2
Minneapolis_20171107_CityCouncilWard5,0.23344776851397744,150,,,,,,,,,,10246,52,2930,1824,4723,52,1780,1101,1006,1153,4193,440,90,0,0,0,4196,3362,2688,0,0,0,4,3,False,0,3.0,1166.0,2268.0,3050.0,425.0,8.0,28.0,456.0,61.0,4278.0,True,2268.0,2.261,Jeremiah Ellison,4,3.0,137.0,0.0,0.0,93.0,44.0,0.0,0.0,0.0,1986.0,2308.0,47.129,56.61,1
Minneapolis_20171107_CityCouncilWard6,0,24,,,,,,,,,,12073,0,1230,1950,7232,0,876,1410,1352,1410,7187,34,11,0,0,0,7193,3115,1765,0,0,0,4,3,False,0,6.0,4947.0,894.0,2287.0,928.0,13.0,79.0,991.0,159.0,7397.0,True,894.0,1.439,Abdi Warsame,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3628.0,3628.0,50.166,50.166,1
Minneapolis_20171107_CityCouncilWard7,0,413,,,,,,,,,,19831,0,4640,5688,9087,0,2824,3437,3388,3437,9074,8,5,0,0,0,9077,6429,4325,0,0,0,4,3,False,0,3.0,2826.0,4067.0,6264.0,255.0,14.0,28.0,291.0,165.0,9255.0,True,4067.0,2.137,Lisa Goodman,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,4750.0,52.272,52.272,1
Minneapolis_20171107_CityCouncilWard8,0,3635,,,,,,,,,,17333,0,6308,2791,7897,0,3992,1689,1648,1689,7883,8,6,0,0,0,7884,5802,3647,0,0,0,4,3,False,0,1.0,2212.0,3418.0,5686.0,223.0,9.0,26.0,253.0,377.0,8275.0,True,3418.0,2.153,Andrea Jenkins,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5766.0,5766.0,73.015,73.015,1
Minneapolis_20171107_CityCouncilWard9,0.4209135522838807,146,,,,,,,,,,12690,48,3457,2421,6217,46,2142,1535,1359,1581,5505,654,58,0,0,0,5508,4185,2997,0,0,0,4,3,False,0,3.0,1568.0,2680.0,3951.0,322.0,7.0,20.0,345.0,131.0,5650.0,True,2680.0,2.201,Alondra Cano,4,3.0,611.0,1.0,0.0,445.0,165.0,0.0,0.0,0.0,2622.0,2976.0,47.534,60.673,1
Minneapolis_20171107_Mayor,0.6823349866463182,9,,,,,,,,,,275027,22691,50625,43198,153868,17613,33478,27785,31907,45398,104297,37025,12546,0,0,0,104394,92377,78256,0,0,0,18,3,False,1,101.0,13958.0,75459.0,90564.0,2668.0,226.0,260.0,3108.0,1369.0,105928.0,True,75459.0,2.587,Jacob Frey,17,101.0,22867.0,80.0,0.0,10787.0,1836.0,10164.0,10097.0,67.0,26099.0,46651.0,24.985,57.177,1
Minneapolis_20171107_ParksBoardD1,0.43930817610062894,1376,,,,,,,,,,29876,16,7543,5771,15915,16,4894,3795,3103,3811,14288,1614,13,0,0,0,14294,9175,6407,0,0,0,3,3,False,0,6.0,5372.0,6020.0,8931.0,381.0,20.0,20.0,414.0,3479.0,17785.0,True,6020.0,2.045,Chris Meyer,3,6.0,1266.0,0.0,0.0,1139.0,127.0,0.0,0.0,0.0,6357.0,7205.0,44.455,55.279,1
Minneapolis_20171107_ParksBoardD2,0,1246,,,,,,,,,,15206,0,2884,2124,8930,0,2689,1961,1767,1961,8901,20,9,0,0,0,8906,5087,1213,0,0,0,2,3,False,0,5.0,4281.0,358.0,4653.0,843.0,16.0,57.0,909.0,2227.0,11162.0,True,4558.0,1.561,Kale Severson,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5088.0,5088.0,56.976,56.976,1
Minneapolis_20171107_ParksBoardD3,0.2922187764307866,1910,,,,,,,,,,28246,45,6273,4115,15714,45,4135,2689,2362,2734,14536,1137,41,0,0,0,14556,8201,5489,0,0,0,3,3,False,0,20.0,7455.0,4349.0,7175.0,1172.0,29.0,123.0,1291.0,1956.0,16601.0,True,4349.0,1.786,AK Hassan,3,20.0,1039.0,2.0,0.0,883.0,154.0,0.0,0.0,0.0,7091.0,7748.0,48.485,57.029,1
Minneapolis_20171107_ParksBoardD4,0,77,,,,,,,,,,20812,0,3548,3028,13511,0,3318,2847,2725,2847,13490,13,8,0,0,0,13494,6405,913,0,0,0,2,3,False,0,4.0,7347.0,411.0,6166.0,506.0,7.0,28.0,536.0,4652.0,18167.0,True,6034.0,1.486,Jono Cowgill,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6794.0,6794.0,50.285,50.285,1
Minneapolis_20171107_ParksBoardD5,0,2697,,,,,,,,,,32749,0,8511,7522,16235,0,5132,4611,4542,4611,16227,5,3,0,0,0,16232,9912,6605,0,0,0,3,3,False,0,5.0,6489.0,6290.0,9749.0,308.0,11.0,19.0,334.0,4375.0,20615.0,True,6290.0,1.988,Steffanie Musich,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9466.0,9466.0,58.306,58.306,1
Minneapolis_20171107_ParksBoardD6,0.2945698596705308,314,,,,,,,,,,34762,381,6753,6727,20311,373,4753,4516,4234,4889,18469,1434,408,0,0,0,18472,10288,6002,0,0,0,4,3,False,0,3.0,8415.0,5617.0,10073.0,388.0,9.0,27.0,418.0,3110.0,21598.0,True,5617.0,1.849,Brad Bourn,4,3.0,1231.0,1.0,0.0,1148.0,82.0,0.0,0.0,0.0,8083.0,8784.0,43.727,50.91,1
Minneapolis_20200811_CityCouncilWard6_Special,0.5559440559440559,0,,,,,,,,,,16627,1582,1324,1656,9916,1187,890,1053,1608,2240,7675,1491,750,0,0,0,7700,4703,4224,0,0,0,12,3,False,1,25.0,4041.0,3065.0,3705.0,1122.0,65.0,83.0,1246.0,288.0,8046.0,True,3065.0,1.871,Jamal Osman,12,25.0,2663.0,20.0,0.0,1075.0,614.0,954.0,936.0,18.0,2130.0,2790.0,27.544,55.03,1
Minneapolis_20211102_CityCouncilWard1,0.1210881934566145,277,,,,,,,,,,21864,111,4809,4244,12002,108,3160,2688,2606,2796,11415,486,101,0,0,0,11419,6415,4030,0,0,0,4,3,False,0,4.0,5297.0,3595.0,6141.0,432.0,10.0,34.0,468.0,703.0,12142.0,True,3595.0,1.851,Elliott Payne,4,4.0,502.0,0.0,0.0,392.0,110.0,0.0,0.0,0.0,5510.0,5744.0,48.185,52.538,1
Minneapolis_20211102_CityCouncilWard10,0.5948545323395047,251,,,,,,,,,,25175,1090,5544,3863,14334,958,3801,2520,2530,3478,10639,2882,813,0,0,0,10648,8670,5857,0,0,0,6,3,False,1,9.0,2117.0,5644.0,8542.0,207.0,16.0,21.0,238.0,685.0,11345.0,True,5644.0,2.331,Aisha Chughtai,6,9.0,1721.0,3.0,0.0,1252.0,119.0,347.0,345.0,2.0,3932.0,5356.0,36.917,59.978,1
Minneapolis_20211102_CityCouncilWard11,0,2228,,,,,,,,,,24937,0,6286,4696,13374,0,4043,3063,2996,3063,13354,13,7,0,0,0,13358,7341,4238,0,0,0,5,3,False,1,4.0,6268.0,3876.0,7109.0,357.0,13.0,32.0,399.0,499.0,13877.0,True,3876.0,1.821,Emily Koski,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7801.0,7801.0,58.33,58.33,1
Minneapolis_20211102_CityCouncilWard12,0,4543,,,,,,,,,,25612,0,5438,3880,15353,0,3818,2768,2662,2768,15333,12,8,0,0,0,15341,6976,3295,0,0,0,3,3,False,0,8.0,8765.0,2732.0,6594.0,581.0,17.0,34.0,622.0,722.0,16083.0,True,2732.0,1.607,Andrew Johnson,1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9948.0,9948.0,64.795,64.795,1
Minneapolis_20211102_CityCouncilWard13,0,5332,,,,,,,,,,30096,0,7184,5875,16460,0,4888,3985,3932,3985,16442,10,8,0,0,0,16448,9126,4522,0,0,0,5,3,False,1,6.0,7584.0,4186.0,8881.0,337.0,23.0,26.0,381.0,562.0,17028.0,True,4186.0,1.794,Linea Palmisano,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10896.0,10896.0,66.197,66.197,1
Minneapolis_20211102_CityCouncilWard2,0.9714980882864095,26,,,,,,,,,,21611,545,4339,3732,12525,495,2904,2568,2338,3063,9501,2594,430,0,0,0,9513,7511,4587,0,0,0,5,3,False,1,12.0,2211.0,4316.0,7316.0,266.0,23.0,30.0,313.0,268.0,9799.0,False,4316.0,2.22,Robin Wonsley Worlobah,5,12.0,1437.0,4.0,0.0,1173.0,107.0,153.0,150.0,3.0,2761.0,4054.0,29.005,50.161,1
Minneapolis_20211102_CityCouncilWard3,0.20245795601552394,273,,,,,,,,,,25803,107,5763,4480,14745,105,4007,2861,2616,2966,13300,1277,168,0,0,0,13317,7814,4672,0,0,0,4,3,False,0,17.0,5836.0,4242.0,7517.0,426.0,25.0,64.0,500.0,1078.0,14438.0,True,4242.0,1.88,Michael Rainville,4,17.0,789.0,1.0,0.0,663.0,125.0,0.0,0.0,0.0,6027.0,6905.0,45.17,55.002,1
Minneapolis_20211102_CityCouncilWard4,0,1539,,,,,,,,,,13940,0,3511,2351,7259,0,2259,1586,1488,1586,7242,14,3,0,0,0,7245,4184,2511,0,0,0,3,3,False,0,3.0,3413.0,2017.0,3848.0,502.0,10.0,21.0,530.0,238.0,7500.0,True,2017.0,1.807,LaTrisha Vetaw,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4399.0,4399.0,60.601,60.601,1
Minneapolis_20211102_CityCouncilWard5,0.8060507833603457,6,,,,,,,,,,12177,477,2169,2056,6706,385,1394,1381,1351,1766,5454,959,293,0,0,0,5462,3847,2868,0,0,0,7,3,False,1,8.0,1956.0,2406.0,3529.0,448.0,19.0,42.0,501.0,128.0,5616.0,True,2406.0,2.081,Jeremiah Ellison,7,8.0,1353.0,7.0,0.0,938.0,237.0,171.0,164.0,7.0,1750.0,2109.0,31.934,51.102,1
Minneapolis_20211102_CityCouncilWard6,0,1190,,,,,,,,,,9724,0,1089,685,6308,0,1044,648,586,648,6265,33,10,0,0,0,6270,2519,935,0,0,0,2,3,False,0,5.0,4619.0,82.0,1692.0,978.0,8.0,67.0,1032.0,558.0,6871.0,True,1652.0,1.281,Jamal Osman,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3749.0,3749.0,59.432,59.432,1
Minneapolis_20211102_CityCouncilWard7,0,2774,,,,,,,,,,21042,0,3755,5124,11654,0,2379,3204,3163,3204,11639,11,4,0,0,0,11640,5803,3599,0,0,0,4,3,False,0,1.0,6067.0,3296.0,5588.0,304.0,11.0,25.0,336.0,674.0,12329.0,True,3296.0,1.762,Lisa Goodman,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7214.0,7214.0,61.901,61.901,1
Minneapolis_20211102_CityCouncilWard8,0,7440,,,,,,,,,,13534,0,766,402,10648,0,692,371,283,371,10614,26,8,0,0,0,10614,1874,1046,0,0,0,2,3,False,0,0,9582.0,105.0,1066.0,1077.0,10.0,50.0,1126.0,678.0,11326.0,True,723.0,1.11,Andrea Jenkins,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9044.0,9044.0,84.936,84.936,1
Minneapolis_20211102_CityCouncilWard9,0,906,,,,,,,,,,13438,0,3438,2809,6692,0,2121,1663,1603,1663,6666,23,3,0,0,0,6667,4015,2756,0,0,0,8,3,False,1,1.0,2909.0,2463.0,3784.0,307.0,3.0,34.0,335.0,290.0,6983.0,True,2463.0,1.933,Jason Chavez,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3799.0,3799.0,56.769,56.769,1
Minneapolis_20211102_Mayor,0.11753366110255989,16,,,,,,,,,,324436,9593,57325,87157,161701,7487,35115,56679,59018,64166,143645,13587,4469,0,0,0,143790,108879,71767,0,0,0,18,3,False,1,154.0,38820.0,66858.0,105154.0,4889.0,315.0,386.0,5522.0,1308.0,145337.0,True,66858.0,2.194,Jacob Frey,17,154.0,13465.0,49.0,0.0,6887.0,1542.0,4987.0,4946.0,41.0,61606.0,68816.0,42.819,52.769,1
Minneapolis_20211102_ParkBoardDistrict1,0,14162,,,,,,,,,,17976,0,223,42,14728,0,223,42,24,42,14699,14,15,0,0,0,14702,1736,1538,0,0,0,1,3,False,0,3.0,14462.0,0,267.0,1637.0,7.0,36.0,1668.0,9620.0,24351.0,True,14488.0,1.018,Billy Menz,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14445.0,14445.0,98.078,98.078,1
Minneapolis_20211102_ParkBoardDistrict2,0.6796787865268793,165,,,,,,,,,,21926,10,4973,3551,12533,10,3021,2232,1742,2242,10783,1728,22,0,0,0,10786,6342,4798,0,0,0,3,3,False,0,3.0,4839.0,4289.0,5972.0,507.0,9.0,35.0,549.0,4534.0,15345.0,True,4289.0,1.949,Becka Thompson,3,3.0,1404.0,1.0,0.0,1281.0,122.0,0.0,0.0,0.0,4479.0,5274.0,41.442,56.083,1
Minneapolis_20211102_ParkBoardDistrict3,0,2898,,,,,,,,,,25614,0,4693,4091,15248,0,2896,2606,2490,2606,15120,102,26,0,0,0,15128,6324,4162,0,0,0,3,3,False,0,9.0,9750.0,3282.0,5504.0,936.0,17.0,154.0,1089.0,3976.0,19233.0,True,3282.0,1.576,Becky Alper,1,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9073.0,9073.0,59.503,59.503,1
Minneapolis_20211102_ParkBoardDistrict4,0,4457,,,,,,,,,,27051,0,3885,2734,19343,0,3652,2579,2436,2579,19329,11,3,0,0,0,19335,6612,1104,0,0,0,2,3,False,0,6.0,13111.0,388.0,6235.0,738.0,16.0,33.0,780.0,6274.0,25623.0,True,6033.0,1.342,Elizabeth Shaffer,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11900.0,11900.0,61.521,61.521,1
Minneapolis_20211102_ParkBoardDistrict5,0,4673,,,,,,,,,,38141,0,8307,7075,21987,0,5344,4675,4575,4675,21973,11,3,0,0,0,21978,10314,5849,0,0,0,3,3,False,0,5.0,11967.0,5363.0,10023.0,475.0,13.0,30.0,514.0,8316.0,30308.0,True,5363.0,1.7,Steffanie Musich,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13330.0,13330.0,60.627,60.627,1
Minneapolis_20211102_ParkBoardDistrict6,0.8905442009357302,169,,,,,,,,,,50193,1051,10095,6051,32378,1051,7299,4006,4064,5057,24492,6598,1288,0,0,0,24502,15400,10291,0,0,0,4,3,True,0,11.0,9355.0,9899.0,15167.0,373.0,22.0,38.0,430.0,5951.0,30477.0,True,9899.0,2.022,Cathy Abene,4,11.0,4686.0,4.0,0.0,4544.0,138.0,0.0,0.0,0.0,6444.0,11615.0,26.286,58.576,2
Minneapolis_20231107_CityCouncilW1,0,3565,,,,,,,,,,7209,0,1237,275,4487,0,1081,227,189,227,4478,8,1,0,0,0,4479,1864,866,0,0,0,2,3,False,0,1.0,3179.0,204.0,1308.0,703.0,2.0,16.0,717.0,12.0,4500.0,True,1125.0,1.337,Elliott Payne,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4026.0,4026.0,89.726,89.726,1
Minneapolis_20231107_CityCouncilW10,0,1347,,,,,,,,,,12383,0,3007,2432,6311,0,1891,1594,1538,1594,6302,6,3,0,0,0,6306,3726,2351,0,0,0,4,3,False,0,4.0,2825.0,1954.0,3487.0,396.0,11.0,18.0,422.0,1.0,6316.0,True,1954.0,1.861,Aisha Chughtai,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3829.0,3829.0,60.672,60.672,1
Minneapolis_20231107_CityCouncilW11,0,4573,,,,,,,,,,9287,0,1282,442,5961,0,1161,374,322,374,5952,6,3,0,0,0,5953,2263,1071,0,0,0,2,3,False,0,1.0,4424.0,189.0,1537.0,947.0,5.0,19.0,969.0,10.0,5972.0,True,1222.0,1.289,Emily Koski,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5267.0,5267.0,88.358,88.358,1
