election,competitive_ratio,total_rankings_used,min_elimination_margin,upward_monotonicity_failure,downward_monotonicity_failure,compromise_failure,repeal,note1,note2,note3,note4,note5,total_rankings_skipped_by_tally,total_rankings_stalled_after_winner,total_rankings_stalled_after_runner_up,total_rankings_tallied,total_ballots_with_rankings_skipped_by_tally,total_ballots_with_rankings_stalled_after_winner,total_ballots_with_rankings_stalled_after_runner_up,total_ballots_with_fav_eliminated_and_second_not_tallied,total_ballots_with_elimination_and_next_not_tallied,n_candidates,rank_limit,come_from_behind,restrictive_rank_limit,first_round_overvote,ranked_single,ranked_3_or_more,ranked_multiple,includes_duplicate_ranking,includes_overvote_ranking,includes_skipped_ranking,total_irregular,total_undervote,total_ballots,condorcet,total_fully_ranked,mean_rankings_used,winner,n_rounds,total_pretally_exhausted,total_posttally_exhausted,total_posttally_exhausted_by_overvote,total_posttally_exhausted_by_skipped_rankings,total_posttally_exhausted_by_abstention,total_posttally_exhausted_by_duplicate_rankings,total_posttally_exhausted_by_rank_limit,total_posttally_exhausted_by_rank_limit_fully_ranked,total_posttally_exhausted_by_rank_limit_partially_ranked,first_round_winner_vote,final_round_winner_vote,first_round_winner_percent,final_round_winner_percent,first_round_winner_place
NewYorkCity_20250624_DEMCityCouncilD33,0,45546,17254,,,,,,,,,,11,6950,4364,34221,6,6737,4255,4249,4261,2,3,False,0,26.0,23292.0,186.0,10857.0,188.0,34.0,133.0,342.0,0,34166.0,True,10691.0,1.323,Lincoln Restler,1,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25697.0,25697.0,75.269,75.269,1
NewYorkCity_20250624_DEMCityCouncilD35,0,76289,28036,,,,,,,,,,394,27881,5405,42609,284,11745,2612,2328,2816,4,5,False,0,58.0,25811.0,10565.0,14684.0,498.0,177.0,507.0,1114.0,0,40528.0,True,8532.0,1.844,Crystal Hudson,1,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34253.0,34253.0,84.638,84.638,1
NewYorkCity_20250624_DEMCityCouncilD36,0,40749,17201,,,,,,,,,,444,7380,0,32925,274,7059,0,274,274,2,3,False,0,70.0,21216.0,251.0,9241.0,424.0,75.0,295.0,774.0,0,30499.0,True,9140.0,1.31,Chi Ajani Osse,1,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23815.0,23815.0,78.264,78.264,1
NewYorkCity_20250624_DEMCityCouncilD38,0,19410,6150,,,,,,,,,,9,3356,1668,14377,6,3195,1554,1556,1560,2,3,False,0,27.0,9696.0,138.0,4631.0,164.0,30.0,141.0,332.0,0,14349.0,True,4550.0,1.331,Alexa Aviles,1,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10236.0,10236.0,71.47,71.47,1
NewYorkCity_20250624_DEMCityCouncilD39,0,77248,18589,,,,,,,,,,97,20042,9427,47682,44,12535,6080,5739,6120,3,4,False,0,76.0,27867.0,10770.0,18691.0,356.0,158.0,275.0,763.0,0,46593.0,True,10547.0,1.638,Shahana K. Hanif,1,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32553.0,32553.0,69.981,69.981,1
NewYorkCity_20250624_DEMCityCouncilD4,0.8700874512696238,83717,333,,,,,,,,,,4012,18643,20218,40844,3298,8172,8298,8420,11064,6,5,False,0,117.0,8721.0,15505.0,20939.0,231.0,287.0,144.0,644.0,0,29723.0,True,6814.0,2.788,Virginia Maloney,6,117.0,5044.0,45.0,0.0,4931.0,68.0,0.0,0.0,0.0,7862.0,13049.0,26.555,53.127,1
NewYorkCity_20250624_DEMCityCouncilD41,0.3504627711009808,45841,17,,,,,,,,,,4882,11874,7993,21092,2429,4206,3127,3634,5150,8,5,False,1,106.0,7088.0,7463.0,9228.0,555.0,205.0,348.0,1043.0,0,16380.0,True,4788.0,2.683,Darlene Mealy,7,106.0,2080.0,22.0,0.0,1956.0,55.0,47.0,32.0,15.0,6903.0,7588.0,42.417,53.459,1
NewYorkCity_20250624_DEMCityCouncilD46,0,22438,10624,,,,,,,,,,184,5028,0,17226,118,4473,0,118,118,2,3,False,0,43.0,11072.0,213.0,5087.0,509.0,47.0,215.0,756.0,0,16197.0,True,5045.0,1.325,Mercedes Narcisse,1,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13389.0,13389.0,82.883,82.883,1
NewYorkCity_20250624_DEMCityCouncilD47,0,18058,7690,,,,,,,,,,106,3544,0,14408,71,3323,0,71,71,2,3,False,0,27.0,8991.0,169.0,4260.0,200.0,32.0,163.0,387.0,0,13269.0,True,4212.0,1.332,Kayla Santosuosso,1,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10466.0,10466.0,79.036,79.036,1
NewYorkCity_20250624_DEMCityCouncilD49,0,27830,2000,,,,,,,,,,531,9126,3871,14302,364,3808,1800,1540,2057,4,5,False,0,43.0,6309.0,4467.0,6061.0,387.0,76.0,377.0,798.0,0,12391.0,True,3499.0,2.152,Kamillah M. Hanks,1,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7174.0,7174.0,58.098,58.098,1
NewYorkCity_20250624_DEMCityCouncilD5,0,46235,15690,,,,,,,,,,177,8445,0,37613,143,8234,0,143,143,2,3,False,0,59.0,22107.0,204.0,11769.0,192.0,65.0,118.0,371.0,0,33915.0,True,11640.0,1.352,Julie Menin,1,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24773.0,24773.0,73.172,73.172,1
NewYorkCity_20250624_DEMCityCouncilD7,0,61997,8637,,,,,,,,,,159,15740,10464,35634,88,9596,6590,5791,6674,3,4,False,0,60.0,16729.0,11068.0,16517.0,378.0,125.0,388.0,858.0,0,33277.0,True,10902.0,1.835,Shaun Abreu,1,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20927.0,20927.0,63.001,63.001,1
NewYorkCity_20250624_DEMCityCouncilD8,0.5519885856964508,42794,219,,,,,,,,,,2993,10396,7783,21622,1893,4176,3137,3103,4599,7,5,False,1,134.0,6747.0,7128.0,8891.0,299.0,252.0,347.0,835.0,0,15726.0,True,4611.0,2.651,Elsie Encarnacion,7,134.0,4201.0,47.0,0.0,3827.0,134.0,193.0,142.0,51.0,4502.0,6683.0,28.874,58.669,1
NewYorkCity_20250624_DEMComptroller,0.16428691815364935,2030872,23743,,,,,,,,,,24546,564149,376201,1065976,15985,261471,192069,174477,203199,4,5,False,0,2110.0,498951.0,298297.0,467628.0,16584.0,4883.0,22694.0,41981.0,140441.0,1108275.0,True,234270.0,2.048,Mark D. Levine,3,2110.0,40880.0,143.0,0.0,38771.0,1966.0,0.0,0.0,0.0,462364.0,479238.0,47.877,51.818,1
NewYorkCity_20250624_DEMMayorCitywide,0.31044352589968177,3844274,17,,,,,,,,,,187207,1694501,676135,1286431,94264,511172,256298,298925,341848,11,5,False,1,5377.0,236108.0,731099.0,837887.0,22120.0,9714.0,12929.0,41948.0,31168.0,1108275.0,True,513012.0,3.498,Zohran Kwame Mamdani,11,5377.0,55638.0,584.0,0.0,38360.0,1781.0,14913.0,14395.0,518.0,469642.0,573038.0,43.821,56.396,1
NewYorkCity_20250624_DEMPublicAdvocate,0,1665490,406342,,,,,,,,,,50943,525896,0,1088651,43891,311978,0,42637,43891,3,4,False,0,1984.0,575731.0,272736.0,382036.0,16386.0,3884.0,15358.0,34238.0,149423.0,1108275.0,True,267725.0,1.694,Jumaane D. Williams,1,1984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681605.0,681605.0,71.233,71.233,1
NewYorkCity_20250624_REPCityCouncilD47,0.03485254691689008,3402,15,,,,,,,,,,6,594,498,2304,3,514,431,429,434,2,3,False,0,26.0,1417.0,64.0,850.0,102.0,27.0,71.0,194.0,0,2288.0,True,837.0,1.39,George Sarantopoulos,2,26.0,27.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,1119.0,1125.0,49.469,50.336,1
NewYorkCity_20250624_REPCityCouncilD48,0,5745,1243,,,,,,,,,,19,1048,590,4088,10,832,486,495,496,2,3,False,0,46.0,3001.0,54.0,1036.0,289.0,49.0,75.0,408.0,0,4077.0,True,1019.0,1.258,Inna Vernikov,1,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2637.0,2637.0,65.418,65.418,1
NewYorkCity_20250624_REPCityCouncilD51,0,7322,2586,,,,,,,,,,47,2543,452,4280,21,1477,276,237,293,3,4,False,0,22.0,2311.0,1177.0,1741.0,100.0,33.0,91.0,218.0,0,4070.0,True,1147.0,1.726,Frank Morano,1,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3317.0,3317.0,81.942,81.942,1
NewYorkCity_20250624_REPComptroller,0,9016,1118,,,,,,,,,,61,2170,1213,5572,39,1833,1031,1006,1070,2,3,False,0,26.0,2753.0,421.0,2670.0,246.0,49.0,260.0,528.0,142.0,5570.0,True,2630.0,1.569,Peter Kefalas,1,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3260.0,3260.0,60.348,60.348,1
Oakland_20101102_CityAuditor,0,195657,33045,,,,,,,,,,7123,67717,2488,118329,4108,50512,1673,5083,5781,2,3,False,0,122.0,39215.0,8733.0,58495.0,21148.0,363.0,1166.0,22259.0,24521.0,122268.0,True,56876.0,1.687,COURTNEY RUBY,1,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65335.0,65335.0,66.924,66.924,1
Oakland_20101102_CityCouncilDistrict2,0,25489,4275,,,,,,,,,,964,8181,252,16092,561,6158,194,626,755,2,3,False,0,11.0,6450.0,964.0,7190.0,2492.0,38.0,158.0,2624.0,1599.0,15243.0,True,6949.0,1.597,PATRICIA KERNIGHAN,1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8954.0,8954.0,65.679,65.679,1
Oakland_20101102_CityCouncilDistrict4,0.3119861531804414,53696,127,,,,,,,,,,3661,14630,8342,27063,2564,8842,5078,6106,7642,7,3,False,1,46.0,4028.0,13499.0,16997.0,1320.0,113.0,111.0,1516.0,2844.0,23884.0,True,13499.0,2.449,LIBBY SCHAAF,6,46.0,1343.0,13.0,0.0,725.0,280.0,325.0,317.0,8.0,8756.0,10432.0,41.707,53.086,1
Oakland_20101102_CityCouncilDistrict6,0,32718,3653,,,,,,,,,,433,13006,4903,14376,257,7038,2969,2604,3226,3,3,False,0,12.0,3863.0,7187.0,9056.0,2136.0,64.0,128.0,2267.0,1117.0,14040.0,True,7187.0,2.257,DESLEY BROOKS,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8282.0,8282.0,64.147,64.147,1
Oakland_20101102_Mayor,0.9336190884412059,326177,84,,,,,,,,,,21780,64552,73989,165856,16106,41297,42591,49256,58697,10,3,True,1,355.0,17278.0,86361.0,102560.0,9862.0,1067.0,481.0,11205.0,2306.0,122268.0,True,86361.0,2.574,JEAN QUAN,10,355.0,14013.0,159.0,0.0,4432.0,2662.0,6760.0,6698.0,62.0,29266.0,53813.0,24.468,50.962,2
Oakland_20101102_SchoolDirectorDistrict2,0,14869,9660,,,,,,,,,,0,4440,298,10129,0,2382,162,162,162,1,3,False,0,5.0,9349.0,0,776.0,2309.0,17.0,81.0,2388.0,5114.0,15243.0,True,9951.0,1.076,DAVID KAKISHIBA,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9892.0,9892.0,97.708,97.708,1
Oakland_20101102_SchoolDirectorDistrict4,0,35204,7089,,,,,,,,,,121,10403,5609,19071,65,8002,4088,4134,4153,2,3,False,0,16.0,8267.0,1479.0,10738.0,2668.0,40.0,92.0,2778.0,4871.0,23884.0,True,10485.0,1.642,GARY D. YEE,1,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13043.0,13043.0,68.658,68.658,1
Oakland_20101102_SchoolDirectorDistrict6,0,16766,9651,,,,,,,,,,0,6221,368,10172,0,3254,198,198,198,1,3,False,0,7.0,9342.0,0,825.0,3234.0,15.0,91.0,3318.0,3868.0,14040.0,True,9972.0,1.081,CHRISTOPHER DOBBINS,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9908.0,9908.0,97.472,97.472,1
Oakland_20121106_CityAttorney,0,290793,48501,,,,,,,,,,17441,115731,2421,155200,9590,73132,1501,10559,11091,2,3,False,0,243.0,68469.0,6261.0,63255.0,56696.0,427.0,1060.0,57683.0,24980.0,156832.0,True,61225.0,1.526,BARBARA PARKER,1,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90055.0,90055.0,68.426,68.426,1
Oakland_20121106_CityCouncilAtLarge,0.39503294475418144,383811,3746,,,,,,,,,,24882,109363,75380,174186,16099,62923,42294,51536,58393,5,3,False,1,923.0,43150.0,79572.0,101809.0,32430.0,1583.0,694.0,34347.0,11389.0,156832.0,True,79572.0,2.244,REBECCA KAPLAN,5,923.0,14925.0,138.0,0.0,2883.0,7049.0,4855.0,4751.0,104.0,65041.0,78673.0,45.005,60.707,1
Oakland_20121106_CityCouncilDistrict1,0.7073858114674442,76121,225,,,,,,,,,,7064,14633,14569,39855,5062,8883,9191,10589,14253,7,3,False,1,107.0,6277.0,18246.0,22438.0,3843.0,214.0,97.0,4119.0,5414.0,34180.0,True,18246.0,2.413,DAN KALB,7,107.0,4990.0,39.0,0.0,1472.0,1429.0,2050.0,2037.0,13.0,8259.0,12262.0,28.818,51.806,1
Oakland_20121106_CityCouncilDistrict3,0.8855465884079237,61391,44,,,,,,,,,,7097,11599,11064,31631,4599,7120,6494,8912,11093,6,3,True,1,98.0,4715.0,14846.0,17436.0,3991.0,203.0,107.0,4240.0,4568.0,26761.0,True,14846.0,2.453,LYNETTE GIBSON-MCELHANEY,6,98.0,4747.0,46.0,0.0,990.0,2164.0,1547.0,1531.0,16.0,5207.0,9344.0,23.566,53.862,2
Oakland_20121106_CityCouncilDistrict5,0.4621744522529971,29898,679,,,,,,,,,,1416,8166,6673,13643,914,4666,3893,4133,4807,4,3,False,0,66.0,3702.0,5737.0,7628.0,2967.0,123.0,54.0,3120.0,2124.0,13482.0,True,5737.0,2.174,NOEL GALLO,4,66.0,878.0,17.0,0.0,304.0,557.0,0.0,0.0,0.0,4633.0,5692.0,41.029,54.657,1
Oakland_20121106_CityCouncilDistrict7,0,40970,2385,,,,,,,,,,941,15014,8829,16186,505,7878,4944,4832,5449,3,3,False,0,39.0,5722.0,7211.0,9362.0,5326.0,91.0,114.0,5462.0,1910.0,17014.0,True,7211.0,2.096,LARRY E. REID,1,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8725.0,8725.0,57.916,57.916,1
Oakland_20121106_SchoolDirectorDistrict1,0,52218,13366,,,,,,,,,,269,18359,7196,26394,138,12220,4495,4608,4633,2,3,False,0,29.0,14552.0,918.0,11774.0,8342.0,50.0,195.0,8509.0,7837.0,34180.0,True,11451.0,1.481,JODY LONDON,1,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19840.0,19840.0,75.397,75.397,1
Oakland_20121106_SchoolDirectorDistrict3,0.5468122360696261,54137,252,,,,,,,,,,2006,16941,10426,24764,1079,9867,6353,5783,7432,3,3,False,0,37.0,6734.0,10481.0,14006.0,5238.0,90.0,140.0,5402.0,6008.0,26761.0,True,10481.0,2.179,JUMOKE HINTON HODGE,3,37.0,1602.0,9.0,0.0,554.0,1039.0,0.0,0.0,0.0,9694.0,11677.0,46.795,61.091,1
Oakland_20121106_SchoolDirectorDistrict5,0,25097,972,,,,,,,,,,2564,8618,200,13715,1401,5587,134,1471,1535,2,3,False,0,28.0,5572.0,672.0,5481.0,4972.0,47.0,117.0,5076.0,2416.0,13482.0,True,5328.0,1.555,ROSIE TORRES,1,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6005.0,6005.0,54.403,54.403,1
Oakland_20121106_SchoolDirectorDistrict7,0,34896,1866,,,,,,,,,,246,11679,8776,14195,129,6809,5151,5263,5280,2,3,False,0,35.0,6808.0,889.0,7320.0,7960.0,59.0,197.0,8121.0,2299.0,16440.0,True,7107.0,1.58,JAMES HARRIS,1,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7986.0,7986.0,56.614,56.614,1
Oakland_20141104_CityAuditor,0,166950,42653,,,,,,,,,,0,67600,19844,79386,0,44713,13473,13473,13473,2,3,False,0,99.0,38172.0,0,41141.0,30285.0,196.0,1025.0,31247.0,25448.0,104834.0,True,41141.0,1.517,BRENDA ROBERTS,1,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60970.0,60970.0,76.898,76.898,1
Oakland_20141104_CityCouncilDistrict2,0.5650368132905418,35227,754,,,,,,,,,,1742,8323,8088,17074,1193,5070,4722,4966,5915,5,3,False,1,41.0,3315.0,7790.0,10255.0,2090.0,96.0,94.0,2248.0,1697.0,15293.0,True,7790.0,2.325,ABEL GUILLEN,4,41.0,1263.0,11.0,0.0,513.0,529.0,210.0,203.0,7.0,4886.0,6523.0,36.046,53.067,1
Oakland_20141104_CityCouncilDistrict4,0,42118,5012,,,,,,,,,,1094,16999,2351,21674,620,10571,1591,1462,2211,3,3,False,0,20.0,5724.0,7885.0,11991.0,2730.0,56.0,119.0,2883.0,2294.0,20018.0,True,7885.0,2.121,ANNIE CAMPBELL WASHINGTON,1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11358.0,11358.0,64.155,64.155,1
Oakland_20141104_CityCouncilDistrict6,0.45131313131313133,30121,485,,,,,,,,,,1455,8359,6525,13782,984,4543,3916,3899,4900,5,3,False,1,43.0,3470.0,5989.0,7712.0,2996.0,88.0,107.0,3151.0,1178.0,12383.0,True,5989.0,2.221,DESLEY BROOKS,4,43.0,827.0,10.0,0.0,268.0,537.0,12.0,2.0,10.0,4772.0,5410.0,42.752,52.346,1
Oakland_20141104_Mayor,0.4357210983384368,289490,2,,,,,,,,,,39675,67503,32178,150134,27356,41287,18835,36781,46191,16,3,False,1,794.0,15068.0,75390.0,87226.0,13602.0,1251.0,763.0,15361.0,2152.0,104834.0,True,75390.0,2.58,LIBBY SCHAAF,14,794.0,14571.0,152.0,0.0,2579.0,4709.0,7131.0,6984.0,147.0,30041.0,43688.0,29.484,50.034,1
Oakland_20141104_SchoolDirectorDistrict2,0,22936,6104,,,,,,,,,,0,7996,3191,11727,0,5456,2135,2135,2135,2,3,False,0,17.0,6356.0,0,5358.0,3772.0,28.0,185.0,3925.0,3566.0,15293.0,True,5358.0,1.456,AIMEE ENG,1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0,8907.0,76.063,76.063,1
Oakland_20141104_SchoolDirectorDistrict4,0.5437413819518921,40406,709,,,,,,,,,,1513,10049,9034,19810,963,6240,5600,5235,6563,4,3,False,0,32.0,4165.0,8491.0,11975.0,2310.0,61.0,119.0,2455.0,3866.0,20018.0,True,8491.0,2.266,NINA SENN,3,32.0,1293.0,8.0,0.0,642.0,643.0,0.0,0.0,0.0,6183.0,7768.0,38.356,52.391,1
Oakland_20141104_SchoolDirectorDistrict6,0,23414,1772,,,,,,,,,,0,7631,5351,10404,0,4802,3437,3437,3437,2,3,False,0,20.0,5027.0,0,5362.0,4886.0,38.0,191.0,5045.0,1973.0,12377.0,True,5362.0,1.514,SHANTHI GONZALES,1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6078.0,6078.0,58.532,58.532,1
Oakland_20161108_CityAttorney,0,240558,128029,,,,,,,,,,0,112222,112222,128177,0,58237,58237,58237,58237,1,3,False,0,148.0,128052.0,0,0,58230.0,185.0,3924.0,60882.0,49454.0,177631.0,True,128052.0,0.999,BARBARA J. PARKER,1,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128029.0,128029.0,100.0,100.0,1
Oakland_20161108_CityCouncilDistrict1,0,57366,19185,,,,,,,,,,0,19869,6433,31041,0,13334,4159,4159,4159,2,3,False,0,22.0,20003.0,0,11023.0,9357.0,49.0,434.0,9747.0,6098.0,37139.0,True,11023.0,1.355,DAN KALB,1,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25102.0,25102.0,80.925,80.925,1
Oakland_20161108_CityCouncilDistrict3,0,48222,3039,,,,,,,,,,0,15085,9748,23311,0,10259,6440,6440,6440,2,3,False,0,56.0,11607.0,0,11664.0,8509.0,97.0,392.0,8892.0,5625.0,28936.0,True,11664.0,1.499,LYNETTE GIBSON MCELHANEY,1,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13147.0,13147.0,56.534,56.534,1
Oakland_20161108_CityCouncilDistrict5,0,30278,1785,,,,,,,,,,0,8893,7380,13939,0,5598,4770,4770,4770,2,3,False,0,48.0,7391.0,0,6511.0,6142.0,71.0,284.0,6402.0,2378.0,16317.0,True,6511.0,1.464,NOEL GALLO,1,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7838.0,7838.0,56.425,56.425,1
Oakland_20161108_CityCouncilDistrict7,0,42665,1193,,,,,,,,,,1669,15375,6884,18737,909,8619,4256,3919,5165,3,3,False,0,63.0,5469.0,7592.0,10285.0,5248.0,116.0,267.0,5544.0,2271.0,18069.0,True,7592.0,2.129,LARRY E. REID,1,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8464.0,8464.0,53.791,53.791,1
Oakland_20161108_CouncilAtLarge,0,430613,6706,,,,,,,,,,20349,147946,59532,202786,13635,84905,36155,38455,49790,5,3,False,1,1254.0,39221.0,96039.0,121386.0,29512.0,1880.0,1693.0,32582.0,16353.0,177631.0,True,96039.0,2.344,REBECCA KAPLAN,1,1254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83365.0,83365.0,52.095,52.095,1
Oakland_20161108_SchoolDirectorDistrict1,0,53348,14650,,,,,,,,,,0,18076,6380,28870,0,12254,4171,4171,4171,2,3,False,0,28.0,18455.0,0,10394.0,8581.0,39.0,735.0,9201.0,8269.0,37139.0,True,10394.0,1.359,JODY LONDON,1,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21746.0,21746.0,75.397,75.397,1
Oakland_20161108_SchoolDirectorDistrict3,0.5376192541196878,58096,993,,,,,,,,,,2312,15398,12998,27388,1478,8751,8060,7799,9538,5,3,False,1,107.0,6294.0,11915.0,16091.0,4498.0,163.0,422.0,4987.0,6478.0,28936.0,True,11915.0,2.244,JUMOKE HINTON HODGE,4,107.0,1808.0,15.0,0.0,762.0,951.0,80.0,1.0,79.0,8905.0,10768.0,39.842,52.417,1
Oakland_20161108_SchoolDirectorDistrict5,0.44085603112840466,34590,266,,,,,,,,,,1537,8105,8801,16147,940,4858,5066,5206,6006,4,3,True,0,90.0,4358.0,5981.0,8985.0,3637.0,118.0,339.0,4024.0,2922.0,16317.0,True,5981.0,2.113,ROSIE TORRES,3,90.0,1071.0,10.0,0.0,402.0,659.0,0.0,0.0,0.0,4786.0,6250.0,35.971,51.087,2
Oakland_20161108_SchoolDirectorDistrict7,0,35890,5000,,,,,,,,,,0,14037,6754,15001,0,8415,4101,4101,4101,2,3,False,0,71.0,7490.0,0,7458.0,8574.0,96.0,533.0,9043.0,2468.0,17469.0,True,7458.0,1.494,JAMES HARRIS,1,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9965.0,9965.0,66.745,66.745,1
Oakland_20181106_CityAuditor,0,269567,41227,,,,,,,,,,0,78642,56026,134557,0,51546,37676,37676,37676,2,3,False,0,266.0,74736.0,0,59657.0,47578.0,438.0,1911.0,49402.0,30218.0,164775.0,True,59657.0,1.442,COURTNEY RUBY,1,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87759.0,87759.0,65.35,65.35,1
Oakland_20181106_CityCouncilDistrict2,0,49698,1638,,,,,,,,,,528,15906,11226,22038,295,9642,6511,6548,6806,3,3,False,0,57.0,6907.0,8493.0,14100.0,3586.0,113.0,173.0,3823.0,2638.0,23677.0,True,8493.0,2.072,NIKKI FORTUNATO BAS,1,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11310.0,11310.0,53.903,53.903,1
Oakland_20181106_CityCouncilDistrict4,0.49789915966386555,67394,230,,,,,,,,,,4225,16720,13517,32932,2850,9867,8256,8543,11106,7,3,False,1,98.0,5136.0,16182.0,20138.0,3348.0,191.0,127.0,3631.0,2927.0,28244.0,True,16182.0,2.433,SHENG THAO,6,98.0,3592.0,23.0,0.0,1465.0,1136.0,968.0,950.0,18.0,8750.0,11707.0,34.696,54.131,1
Oakland_20181106_CityCouncilDistrict6,0.46268301392691347,50176,382,,,,,,,,,,3932,14480,8217,23547,2790,8266,4603,6248,7393,5,3,False,1,136.0,3998.0,11567.0,13900.0,3790.0,236.0,137.0,4111.0,1566.0,19547.0,True,11567.0,2.412,LOREN TAYLOR,4,136.0,2567.0,28.0,0.0,506.0,977.0,1056.0,1038.0,18.0,7158.0,9833.0,40.112,64.361,1
Oakland_20181106_Mayor,0,414199,10386,,,,,,,,,,48240,130559,6148,229252,35418,75629,4234,25655,39652,10,3,False,1,1222.0,43774.0,89688.0,115433.0,27502.0,1937.0,1046.0,30077.0,4935.0,164775.0,True,89688.0,2.279,LIBBY SCHAAF,1,1222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84502.0,84502.0,53.274,53.274,1
Oakland_20181106_SchoolDirectorDistrict2,0,26871,16607,,,,,,,,,,0,10215,10215,16632,0,5309,5309,5309,5309,1,3,False,0,25.0,16614.0,0,0,5309.0,28.0,333.0,5511.0,7045.0,23677.0,True,16614.0,0.999,AIMEE ENG,1,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16607.0,16607.0,100.0,100.0,1
Oakland_20181106_SchoolDirectorDistrict4,0,47543,4430,,,,,,,,,,0,13715,9091,24685,0,9379,6056,6056,6056,2,3,False,0,47.0,14490.0,0,10174.0,7764.0,80.0,322.0,8062.0,3559.0,28244.0,True,10174.0,1.411,GARY D. YEE,1,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14534.0,14534.0,58.99,58.99,1
Oakland_20181106_SchoolDirectorDistrict6,0,27221,13737,,,,,,,,,,0,12747,237,14213,0,6638,141,141,141,2,3,False,0,22.0,14105.0,0,92.0,6713.0,28.0,569.0,7098.0,5326.0,19539.0,True,92.0,1.005,SHANTHI GONZALES,1,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13964.0,13964.0,98.4,98.4,1
Oakland_20201103_CityAttorney,0,311204,105584,,,,,,,,,,3834,107748,0,199622,1689,94199,0,1689,1689,2,5,False,0,798.0,63972.0,2191.0,112571.0,6307.0,983.0,3362.0,10193.0,27822.0,204976.0,True,111831.0,1.644,BARBARA PARKER,1,798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140970.0,140970.0,79.935,79.935,1
Oakland_20201103_CityCouncilAtLarge,0.1574152333073554,454059,8657,,,,,,,,,,2507,119410,129605,202537,1036,64596,70919,65233,71882,3,5,False,0,1357.0,52693.0,104739.0,134375.0,8433.0,2281.0,4983.0,14705.0,17370.0,204976.0,True,101960.0,2.29,REBECCA KAPLAN,3,1357.0,4326.0,127.0,0.0,3564.0,635.0,0.0,0.0,0.0,90242.0,95290.0,48.452,52.379,1
Oakland_20201103_CityCouncilD1,0,87446,2559,,,,,,,,,,903,27502,12260,46781,492,16827,8478,5216,8929,3,5,False,0,110.0,9910.0,20005.0,27180.0,1008.0,185.0,525.0,1636.0,3875.0,41006.0,True,19686.0,2.278,DAN KALB,1,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19790.0,19790.0,53.456,53.456,1
